nv;Datetime;evcs_Q;evcs_P;evcs_Ep;evcs_Eq
9985;2024-04-14 00:30:00;0;0;0;0
9986;2024-04-14 00:45:00;0;0;0;0
9987;2024-04-14 01:00:00;0;0;0;0
9988;2024-04-14 01:15:00;0;0;0;0
9989;2024-04-14 01:30:00;0;0;0;0
9990;2024-04-14 01:45:00;0;0;0;0
9991;2024-04-14 02:00:00;0;0;0;0
9992;2024-04-14 02:15:00;0;0;0;0
9993;2024-04-14 02:30:00;0;0;0;0
9994;2024-04-14 02:45:00;0;0;0;0
9995;2024-04-14 03:00:00;0;0;0;0
9996;2024-04-14 03:15:00;0;0;0;0
9997;2024-04-14 03:30:00;0;0;0;0
9998;2024-04-14 03:45:00;0;0;0;0
9999;2024-04-14 04:00:00;0;0;0;0
10000;2024-04-14 04:15:00;0;0;0;0
10001;2024-04-14 04:30:00;0;0;0;0
10002;2024-04-14 04:45:00;0;0;0;0
10003;2024-04-14 05:00:00;0;0;0;0
10004;2024-04-14 05:15:00;0;0;0;0
10005;2024-04-14 05:30:00;0;0;0;0
10006;2024-04-14 05:45:00;0;0;0;0
10007;2024-04-14 06:00:00;0;0;0;0
10008;2024-04-14 06:15:00;0;0;0;0
10009;2024-04-14 06:30:00;0;0;0;0
10010;2024-04-14 06:45:00;0;0;0;0
10011;2024-04-14 07:00:00;0;0;0;0
10012;2024-04-14 07:15:00;0;0;0;0
10013;2024-04-14 07:30:00;0;0;0;0
10014;2024-04-14 07:45:00;0;0;0;0
10015;2024-04-14 08:00:00;0;0;0;0
10016;2024-04-14 08:15:00;0;0;0;0
10017;2024-04-14 08:30:00;0;0;0;0
10018;2024-04-14 08:45:00;0;0;0;0
10019;2024-04-14 09:00:00;0;0;0;0
10020;2024-04-14 09:15:00;0;0;0;0
10021;2024-04-14 09:30:00;0;0;0;0
10022;2024-04-14 09:45:00;0;0;0;0
10023;2024-04-14 10:00:00;0;0;0;0
10024;2024-04-14 10:15:00;0;0;0;0
10025;2024-04-14 10:30:00;0;0;0;0
10026;2024-04-14 10:45:00;0;0;0;0
10027;2024-04-14 11:00:00;0;0;0;0
10028;2024-04-14 11:15:00;0;0;0;0
10029;2024-04-14 11:30:00;0;0;0;0
10030;2024-04-14 11:45:00;0;0;0;0
10031;2024-04-14 12:00:00;0;0;0;0
10032;2024-04-14 12:15:00;0;0;0;0
10033;2024-04-14 12:30:00;0;0;0;0
10034;2024-04-14 12:45:00;0;0;0;0
10035;2024-04-14 13:00:00;0;0;0;0
10036;2024-04-14 13:15:00;0;0;0;0
10037;2024-04-14 13:30:00;0;0;0;0
10038;2024-04-14 13:45:00;0;0;0;0
10039;2024-04-14 14:00:00;0;0;0;0
10040;2024-04-14 14:15:00;0;0;0;0
10041;2024-04-14 14:30:00;0;0;0;0
10042;2024-04-14 14:45:00;0;0;0;0
10043;2024-04-14 15:00:00;0;0;0;0
10044;2024-04-14 15:15:00;0;0;0;0
10045;2024-04-14 15:30:00;0;0;0;0
10046;2024-04-14 15:45:00;0;0;0;0
10047;2024-04-14 16:00:00;0;0;0;0
10048;2024-04-14 16:15:00;0;0;0;0
10049;2024-04-14 16:30:00;0;0;0;0
10050;2024-04-14 16:45:00;0;0;0;0
10051;2024-04-14 17:00:00;0;0;0;0
10052;2024-04-14 17:15:00;0;0;0;0
10053;2024-04-14 17:30:00;0;0;0;0
10054;2024-04-14 17:45:00;0;0;0;0
10055;2024-04-14 18:00:00;0;0;0;0
10056;2024-04-14 18:15:00;0;0;0;0
10057;2024-04-14 18:30:00;0;0;0;0
10058;2024-04-14 18:45:00;0;0;0;0
10059;2024-04-14 19:00:00;0;0;0;0
10060;2024-04-14 19:15:00;0;0;0;0
10061;2024-04-14 19:30:00;0;0;0;0
10062;2024-04-14 19:45:00;0;0;0;0
10063;2024-04-14 20:00:00;0;0;0;0
10064;2024-04-14 20:15:00;0;0;0;0
10065;2024-04-14 20:30:00;0;0;0;0
10066;2024-04-14 20:45:00;0;0;0;0
10067;2024-04-14 21:00:00;0;0;0;0
10068;2024-04-14 21:15:00;0;0;0;0
10069;2024-04-14 21:30:00;0;0;0;0
10070;2024-04-14 21:45:00;0;0;0;0
10071;2024-04-14 22:00:00;0;0;0;0
10072;2024-04-14 22:15:00;0;0;0;0
10073;2024-04-14 22:30:00;0;0;0;0
10074;2024-04-14 22:45:00;0;0;0;0
10075;2024-04-14 23:00:00;0;0;0;0
10076;2024-04-14 23:15:00;0;0;0;0
10077;2024-04-14 23:30:00;0;0;0;0
10078;2024-04-14 23:45:00;0;0;0;0
10079;2024-04-15 00:00:00;0;0;0;0
10080;2024-04-15 00:15:00;0;0;0;0
10081;2024-04-15 00:30:00;0;0;0;0
10082;2024-04-15 00:45:00;0;0;0;0
10083;2024-04-15 01:00:00;0;0;0;0
10084;2024-04-15 01:15:00;0;0;0;0
10085;2024-04-15 01:30:00;0;0;0;0
10086;2024-04-15 01:45:00;0;0;0;0
10087;2024-04-15 02:00:00;0;0;0;0
10088;2024-04-15 02:15:00;0;0;0;0
10089;2024-04-15 02:30:00;0;0;0;0
10090;2024-04-15 02:45:00;0;0;0;0
10091;2024-04-15 03:00:00;0;0;0;0
10092;2024-04-15 03:15:00;0;0;0;0
10093;2024-04-15 03:30:00;0;0;0;0
10094;2024-04-15 03:45:00;0;0;0;0
10095;2024-04-15 04:00:00;0;0;0;0
10096;2024-04-15 04:15:00;0;0;0;0
10097;2024-04-15 04:30:00;0;0;0;0
10098;2024-04-15 04:45:00;0;0;0;0
10099;2024-04-15 05:00:00;0;0;0;0
10100;2024-04-15 05:15:00;0;0;0;0
10101;2024-04-15 05:30:00;0;0;0;0
10102;2024-04-15 05:45:00;0;0;0;0
10103;2024-04-15 06:00:00;0;0;0;0
10104;2024-04-15 06:15:00;0;0;0;0
10105;2024-04-15 06:30:00;0;0;0;0
10106;2024-04-15 06:45:00;0;0;0;0
10107;2024-04-15 07:00:00;0;0;0;0
10108;2024-04-15 07:15:00;0;0;0;0
10109;2024-04-15 07:30:00;0;0;0;0
10110;2024-04-15 07:45:00;0;0;0;0
10111;2024-04-15 08:00:00;0;0;0;0
10112;2024-04-15 08:15:00;0;0;0;0
10113;2024-04-15 08:30:00;0;0;0;0
10114;2024-04-15 08:45:00;0;0;0;0
10115;2024-04-15 09:00:00;0;0;0;0
10116;2024-04-15 09:15:00;0;0;0;0
10117;2024-04-15 09:30:00;0;0;0;0
10118;2024-04-15 09:45:00;0;0;0;0
10119;2024-04-15 10:00:00;0;0;0;0
10120;2024-04-15 10:15:00;0;0;0;0
10121;2024-04-15 10:30:00;0;0;0;0
10122;2024-04-15 10:45:00;0;0;0;0
10123;2024-04-15 11:00:00;0;0;0;0
10124;2024-04-15 11:15:00;0;0;0;0
10125;2024-04-15 11:30:00;0;0;0;0
10126;2024-04-15 11:45:00;0;0;0;0
10127;2024-04-15 12:00:00;0;0;0;0
10128;2024-04-15 12:15:00;0;0;0;0
10129;2024-04-15 12:30:00;0;0;0;0
10130;2024-04-15 12:45:00;0;0;0;0
10131;2024-04-15 13:00:00;0;0;0;0
10132;2024-04-15 13:15:00;0;0;0;0
10133;2024-04-15 13:30:00;0;0;0;0
10134;2024-04-15 13:45:00;0;0;0;0
10135;2024-04-15 14:00:00;0;0;0;0
10136;2024-04-15 14:15:00;0;0;0;0
10137;2024-04-15 14:30:00;0;0;0;0
10138;2024-04-15 14:45:00;0;0;0;0
10139;2024-04-15 15:00:00;0;0;0;0
10140;2024-04-15 15:15:00;0;0;0;0
10141;2024-04-15 15:30:00;0;0;0;0
10142;2024-04-15 15:45:00;0;0;0;0
10143;2024-04-15 16:00:00;0;0;0;0
10144;2024-04-15 16:15:00;0;0;0;0
10145;2024-04-15 16:30:00;0;0;0;0
10146;2024-04-15 16:45:00;0;0;0;0
10147;2024-04-15 17:00:00;0;0;0;0
10148;2024-04-15 17:15:00;0;0;0;0
10149;2024-04-15 17:30:00;0;0;0;0
10150;2024-04-15 17:45:00;0;0;0;0
10151;2024-04-15 18:00:00;0;0;0;0
10152;2024-04-15 18:15:00;0;0;0;0
10153;2024-04-15 18:30:00;0;0;0;0
10154;2024-04-15 18:45:00;0;0;0;0
10155;2024-04-15 19:00:00;0;0;0;0
10156;2024-04-15 19:15:00;0.031444729;0.014396386;0;0
10157;2024-04-15 19:30:00;0;0;0.001799548;0.003930591
10158;2024-04-15 19:45:00;0;0;0;0
10159;2024-04-15 20:00:00;0;0;0;0
10160;2024-04-15 20:15:00;0;0;0;0
10161;2024-04-15 20:30:00;0;0;0;0
10162;2024-04-15 20:45:00;0;0;0;0
10163;2024-04-15 21:00:00;0;0;0;0
10164;2024-04-15 21:15:00;0;0;0;0
10165;2024-04-15 21:30:00;0;0;0;0
10166;2024-04-15 21:45:00;0;0;0;0
10167;2024-04-15 22:00:00;0;0;0;0
10168;2024-04-15 22:15:00;0;0;0;0
10169;2024-04-15 22:30:00;0;0;0;0
10170;2024-04-15 22:45:00;0;0;0;0
10171;2024-04-15 23:00:00;0;0;0;0
10172;2024-04-15 23:15:00;0;0;0;0
10173;2024-04-15 23:30:00;0;0;0;0
10174;2024-04-15 23:45:00;0;0;0;0
10175;2024-04-16 00:00:00;0;0;0;0
10176;2024-04-16 00:15:00;0;0;0;0
10177;2024-04-16 00:30:00;0;0;0;0
10178;2024-04-16 00:45:00;0;0;0;0
10179;2024-04-16 01:00:00;0;0;0;0
10180;2024-04-16 01:15:00;0;0;0;0
10181;2024-04-16 01:30:00;0;0;0;0
10182;2024-04-16 01:45:00;0;0;0;0
10183;2024-04-16 02:00:00;0;0;0;0
10184;2024-04-16 02:15:00;0;0;0;0
10185;2024-04-16 02:30:00;0;0;0;0
10186;2024-04-16 02:45:00;0;0;0;0
10187;2024-04-16 03:00:00;0;0;0;0
10188;2024-04-16 03:15:00;0;0;0;0
10189;2024-04-16 03:30:00;0;0;0;0
10190;2024-04-16 03:45:00;0;0;0;0
10191;2024-04-16 04:00:00;0;0;0;0
10192;2024-04-16 04:15:00;0;0;0;0
10193;2024-04-16 04:30:00;0;0;0;0
10194;2024-04-16 04:45:00;0;0;0;0
10195;2024-04-16 05:00:00;0;0;0;0
10196;2024-04-16 05:15:00;0;0;0;0
10197;2024-04-16 05:30:00;0;0;0;0
10198;2024-04-16 05:45:00;0;0;0;0
10199;2024-04-16 06:00:00;-0.348481226;2.262051854;0.282756482;-0.043560153
10200;2024-04-16 06:15:00;-0.939579379;5.694410025;0.994557735;-0.161007576
10201;2024-04-16 06:30:00;-1.169232517;10.12841644;1.977853308;-0.263601487
10202;2024-04-16 06:45:00;-0.794102302;5.747829856;1.984530786;-0.245416852
10203;2024-04-16 07:00:00;-1.022588421;10.17663127;1.99055764;-0.22708634
10204;2024-04-16 07:15:00;-0.997507354;10.0692594;2.530736333;-0.252511972
10205;2024-04-16 07:30:00;-1.000700458;9.842399255;2.488957331;-0.249775977
10206;2024-04-16 07:45:00;-0.747695789;5.588405331;1.928850573;-0.218549531
10207;2024-04-16 08:00:00;-1.01548709;9.451968631;1.880046745;-0.22039786
10208;2024-04-16 08:15:00;-0.703426155;4.54580048;1.749721139;-0.214864156
10209;2024-04-16 08:30:00;-0.185951697;0.757361825;0.662895288;-0.111172231
10210;2024-04-16 08:45:00;0;0;0.094670228;-0.023243962
10211;2024-04-16 09:00:00;0;0;0;0
10212;2024-04-16 09:15:00;0;0;0;0
10213;2024-04-16 09:30:00;-3.05E-05;8.59973E-05;1.07497E-05;-3.81E-06
10214;2024-04-16 09:45:00;0;0;1.07497E-05;-3.81E-06
10215;2024-04-16 10:00:00;-0.493260949;3.590968697;0.448871087;-0.061657619
10216;2024-04-16 10:15:00;0;0;0.448871087;-0.061657619
10217;2024-04-16 10:30:00;0;0;0;0
10218;2024-04-16 10:45:00;0;0;0;0
10219;2024-04-16 11:00:00;0;0;0;0
10220;2024-04-16 11:15:00;0;0;0;0
10221;2024-04-16 11:30:00;0;0;0;0
10222;2024-04-16 11:45:00;0;0;0;0
10223;2024-04-16 12:00:00;0;0;0;0
10224;2024-04-16 12:15:00;0;0;0;0
10225;2024-04-16 12:30:00;0;0;0;0
10226;2024-04-16 12:45:00;0;0;0;0
10227;2024-04-16 13:00:00;0;0;0;0
10228;2024-04-16 13:15:00;0;0;0;0
10229;2024-04-16 13:30:00;0;0;0;0
10230;2024-04-16 13:45:00;0;0;0;0
10231;2024-04-16 14:00:00;0;0;0;0
10232;2024-04-16 14:15:00;-0.000108846;0.000313692;3.92115E-05;-1.36E-05
10233;2024-04-16 14:30:00;0;0;3.92115E-05;-1.36E-05
10234;2024-04-16 14:45:00;0;0;0;0
10235;2024-04-16 15:00:00;0;0;0;0
10236;2024-04-16 15:15:00;0;0;0;0
10237;2024-04-16 15:30:00;0;0;0;0
10238;2024-04-16 15:45:00;0;0;0;0
10239;2024-04-16 16:00:00;0;0;0;0
10240;2024-04-16 16:15:00;0;0;0;0
10241;2024-04-16 16:30:00;0;0;0;0
10242;2024-04-16 16:45:00;0;0;0;0
10243;2024-04-16 17:00:00;0;0;0;0
10244;2024-04-16 17:15:00;0;0;0;0
10245;2024-04-16 17:30:00;0;0;0;0
10246;2024-04-16 17:45:00;0;0;0;0
10247;2024-04-16 18:00:00;0;0;0;0
10248;2024-04-16 18:15:00;0;0;0;0
10249;2024-04-16 18:30:00;0;0;0;0
10250;2024-04-16 18:45:00;0;0;0;0
10251;2024-04-16 19:00:00;0;0;0;0
10252;2024-04-16 19:15:00;0;0;0;0
10253;2024-04-16 19:30:00;0;0;0;0
10254;2024-04-16 19:45:00;0;0;0;0
10255;2024-04-16 20:00:00;0;0;0;0
10256;2024-04-16 20:15:00;0;0;0;0
10257;2024-04-16 20:30:00;0;0;0;0
10258;2024-04-16 20:45:00;0;0;0;0
10259;2024-04-16 21:00:00;0;0;0;0
10260;2024-04-16 21:15:00;0;0;0;0
10261;2024-04-16 21:30:00;0;0;0;0
10262;2024-04-16 21:45:00;0;0;0;0
10263;2024-04-16 22:00:00;0;0;0;0
10264;2024-04-16 22:15:00;0;0;0;0
10265;2024-04-16 22:30:00;0;0;0;0
10266;2024-04-16 22:45:00;0;0;0;0
10267;2024-04-16 23:00:00;0;0;0;0
10268;2024-04-16 23:15:00;0;0;0;0
10269;2024-04-16 23:30:00;0;0;0;0
10270;2024-04-16 23:45:00;0;0;0;0
10271;2024-04-17 00:00:00;0;0;0;0
10272;2024-04-17 00:15:00;0;0;0;0
10273;2024-04-17 00:30:00;0;0;0;0
10274;2024-04-17 00:45:00;0;0;0;0
10275;2024-04-17 01:00:00;0;0;0;0
10276;2024-04-17 01:15:00;0;0;0;0
10277;2024-04-17 01:30:00;0;0;0;0
10278;2024-04-17 01:45:00;0;0;0;0
10279;2024-04-17 02:00:00;0;0;0;0
10280;2024-04-17 02:15:00;0;0;0;0
10281;2024-04-17 02:30:00;0;0;0;0
10282;2024-04-17 02:45:00;0;0;0;0
10283;2024-04-17 03:00:00;0;0;0;0
10284;2024-04-17 03:15:00;0;0;0;0
10285;2024-04-17 03:30:00;0;0;0;0
10286;2024-04-17 03:45:00;0;0;0;0
10287;2024-04-17 04:00:00;0;0;0;0
10288;2024-04-17 04:15:00;0;0;0;0
10289;2024-04-17 04:30:00;0;0;0;0
10290;2024-04-17 04:45:00;0;0;0;0
10291;2024-04-17 05:00:00;0;0;0;0
10292;2024-04-17 05:15:00;0;0;0;0
10293;2024-04-17 05:30:00;0;0;0;0
10294;2024-04-17 05:45:00;0;0;0;0
10295;2024-04-17 06:00:00;-0.57700713;3.855487473;0.481935934;-0.072125891
10296;2024-04-17 06:15:00;-1.057282153;10.22166733;1.759644351;-0.20428616
10297;2024-04-17 06:30:00;-1.016194604;10.00812193;2.528723658;-0.259184595
10298;2024-04-17 06:45:00;-1.00143376;9.974998013;2.497889993;-0.252203545
10299;2024-04-17 07:00:00;-1.020210727;10.03198564;2.500872956;-0.252705561
10300;2024-04-17 07:15:00;-1.000834264;10.08353138;2.514439627;-0.252630624
10301;2024-04-17 07:30:00;-0.734328497;4.608576335;1.836513464;-0.216895345
10302;2024-04-17 07:45:00;-0.98322939;9.868224478;1.809600102;-0.214694736
10303;2024-04-17 08:00:00;-0.970602353;6.791534629;2.082469888;-0.244228968
10304;2024-04-17 08:15:00;-0.501306245;1.78059372;1.071516044;-0.183988575
10305;2024-04-17 08:30:00;0;0;0.222574215;-0.062663281
10306;2024-04-17 08:45:00;0;0;0;0
10307;2024-04-17 09:00:00;0;0;0;0
10308;2024-04-17 09:15:00;0;0;0;0
10309;2024-04-17 09:30:00;0;0;0;0
10310;2024-04-17 09:45:00;0;0;0;0
10311;2024-04-17 10:00:00;0;0;0;0
10312;2024-04-17 10:15:00;0;0;0;0
10313;2024-04-17 10:30:00;0;0;0;0
10314;2024-04-17 10:45:00;0;0;0;0
10315;2024-04-17 11:00:00;0;0;0;0
10316;2024-04-17 11:15:00;0;0;0;0
10317;2024-04-17 11:30:00;0;0;0;0
10318;2024-04-17 11:45:00;0;0;0;0
10319;2024-04-17 12:00:00;0;0;0;0
10320;2024-04-17 12:15:00;0;0;0;0
10321;2024-04-17 12:30:00;0;0;0;0
10322;2024-04-17 12:45:00;0;0;0;0
10323;2024-04-17 13:00:00;0;0;0;0
10324;2024-04-17 13:15:00;0;0;0;0
10325;2024-04-17 13:30:00;0;0;0;0
10326;2024-04-17 13:45:00;0;0;0;0
10327;2024-04-17 14:00:00;0;0;0;0
10328;2024-04-17 14:15:00;-2.96E-05;8.5212E-05;1.06515E-05;-3.70E-06
10329;2024-04-17 14:30:00;0;0;1.06515E-05;-3.70E-06
10330;2024-04-17 14:45:00;0;0;0;0
10331;2024-04-17 15:00:00;0;0;0;0
10332;2024-04-17 15:15:00;0;0;0;0
10333;2024-04-17 15:30:00;0;0;0;0
10334;2024-04-17 15:45:00;0;0;0;0
10335;2024-04-17 16:00:00;0;0;0;0
10336;2024-04-17 16:15:00;0;0;0;0
10337;2024-04-17 16:30:00;0;0;0;0
10338;2024-04-17 16:45:00;0;0;0;0
10339;2024-04-17 17:00:00;0;0;0;0
10340;2024-04-17 17:15:00;0;0;0;0
10341;2024-04-17 17:30:00;0;0;0;0
10342;2024-04-17 17:45:00;0;0;0;0
10343;2024-04-17 18:00:00;0;0;0;0
10344;2024-04-17 18:15:00;0;0;0;0
10345;2024-04-17 18:30:00;0;0;0;0
10346;2024-04-17 18:45:00;0;0;0;0
10347;2024-04-17 19:00:00;0;0;0;0
10348;2024-04-17 19:15:00;0;0;0;0
10349;2024-04-17 19:30:00;0;0;0;0
10350;2024-04-17 19:45:00;0;0;0;0
10351;2024-04-17 20:00:00;0;0;0;0
10352;2024-04-17 20:15:00;0;0;0;0
10353;2024-04-17 20:30:00;0;0;0;0
10354;2024-04-17 20:45:00;0;0;0;0
10355;2024-04-17 21:00:00;0;0;0;0
10356;2024-04-17 21:15:00;0;0;0;0
10357;2024-04-17 21:30:00;0;0;0;0
10358;2024-04-17 21:45:00;0;0;0;0
10359;2024-04-17 22:00:00;0;0;0;0
10360;2024-04-17 22:15:00;0;0;0;0
10361;2024-04-17 22:30:00;0;0;0;0
10362;2024-04-17 22:45:00;0;0;0;0
10363;2024-04-17 23:00:00;0;0;0;0
10364;2024-04-17 23:15:00;0;0;0;0
10365;2024-04-17 23:30:00;0;0;0;0
10366;2024-04-17 23:45:00;0;0;0;0
10367;2024-04-18 00:00:00;0;0;0;0
10368;2024-04-18 00:15:00;0;0;0;0
10369;2024-04-18 00:30:00;0;0;0;0
10370;2024-04-18 00:45:00;0;0;0;0
10371;2024-04-18 01:00:00;0;0;0;0
10372;2024-04-18 01:15:00;0;0;0;0
10373;2024-04-18 01:30:00;0;0;0;0
10374;2024-04-18 01:45:00;0;0;0;0
10375;2024-04-18 02:00:00;0;0;0;0
10376;2024-04-18 02:15:00;0;0;0;0
10377;2024-04-18 02:30:00;0;0;0;0
10378;2024-04-18 02:45:00;0;0;0;0
10379;2024-04-18 03:00:00;0;0;0;0
10380;2024-04-18 03:15:00;0;0;0;0
10381;2024-04-18 03:30:00;0;0;0;0
10382;2024-04-18 03:45:00;0;0;0;0
10383;2024-04-18 04:00:00;0;0;0;0
10384;2024-04-18 04:15:00;0;0;0;0
10385;2024-04-18 04:30:00;0;0;0;0
10386;2024-04-18 04:45:00;0;0;0;0
10387;2024-04-18 05:00:00;0;0;0;0
10388;2024-04-18 05:15:00;0;0;0;0
10389;2024-04-18 05:30:00;0;0;0;0
10390;2024-04-18 05:45:00;0;0;0;0
10391;2024-04-18 06:00:00;-0.552093421;3.524478349;0.440559794;-0.069011678
10392;2024-04-18 06:15:00;-1.051232623;10.18403914;1.713564686;-0.200415756
10393;2024-04-18 06:30:00;-1.065974007;10.21114941;2.549398568;-0.264650829
10394;2024-04-18 06:45:00;-1.015961391;10.03039975;2.530193644;-0.260241925
10395;2024-04-18 07:00:00;-1.062310904;10.16812243;2.524815272;-0.259784037
10396;2024-04-18 07:15:00;-1.065254324;10.17517236;2.542911848;-0.265945653
10397;2024-04-18 07:30:00;-1.070129102;10.17403041;2.543650347;-0.266922928
10398;2024-04-18 07:45:00;-1.042580506;10.1328789;2.538363665;-0.264088701
10399;2024-04-18 08:00:00;-0.922969657;6.347810916;2.060086227;-0.24569377
10400;2024-04-18 08:15:00;-0.4850748;1.736741017;1.010568992;-0.176005557
10401;2024-04-18 08:30:00;0;0;0.217092627;-0.06063435
10402;2024-04-18 08:45:00;0;0;0;0
10403;2024-04-18 09:00:00;0;0;0;0
10404;2024-04-18 09:15:00;0;0;0;0
10405;2024-04-18 09:30:00;0;0;0;0
10406;2024-04-18 09:45:00;0;0;0;0
10407;2024-04-18 10:00:00;0;0;0;0
10408;2024-04-18 10:15:00;0;0;0;0
10409;2024-04-18 10:30:00;-2.78E-05;7.16733E-05;8.95916E-06;-3.48E-06
10410;2024-04-18 10:45:00;0;0;8.95916E-06;-3.48E-06
10411;2024-04-18 11:00:00;0;0;0;0
10412;2024-04-18 11:15:00;0;0;0;0
10413;2024-04-18 11:30:00;0;0;0;0
10414;2024-04-18 11:45:00;0;0;0;0
10415;2024-04-18 12:00:00;0;0;0;0
10416;2024-04-18 12:15:00;0;0;0;0
10417;2024-04-18 12:30:00;0;0;0;0
10418;2024-04-18 12:45:00;0;0;0;0
10419;2024-04-18 13:00:00;0;0;0;0
10420;2024-04-18 13:15:00;0;0;0;0
10421;2024-04-18 13:30:00;0;0;0;0
10422;2024-04-18 13:45:00;0;0;0;0
10423;2024-04-18 14:00:00;0;0;0;0
10424;2024-04-18 14:15:00;0;0;0;0
10425;2024-04-18 14:30:00;0;0;0;0
10426;2024-04-18 14:45:00;0;0;0;0
10427;2024-04-18 15:00:00;0;0;0;0
10428;2024-04-18 15:15:00;0;0;0;0
10429;2024-04-18 15:30:00;0;0;0;0
10430;2024-04-18 15:45:00;0;0;0;0
10431;2024-04-18 16:00:00;0;0;0;0
10432;2024-04-18 16:15:00;0;0;0;0
10433;2024-04-18 16:30:00;0;0;0;0
10434;2024-04-18 16:45:00;0;0;0;0
10435;2024-04-18 17:00:00;0;0;0;0
10436;2024-04-18 17:15:00;0;0;0;0
10437;2024-04-18 17:30:00;0;0;0;0
10438;2024-04-18 17:45:00;0;0;0;0
10439;2024-04-18 18:00:00;0;0;0;0
10440;2024-04-18 18:15:00;0;0;0;0
10441;2024-04-18 18:30:00;0;0;0;0
10442;2024-04-18 18:45:00;0;0;0;0
10443;2024-04-18 19:00:00;0;0;0;0
10444;2024-04-18 19:15:00;0;0;0;0
10445;2024-04-18 19:30:00;0;0;0;0
10446;2024-04-18 19:45:00;0;0;0;0
10447;2024-04-18 20:00:00;0;0;0;0
10448;2024-04-18 20:15:00;0;0;0;0
10449;2024-04-18 20:30:00;0;0;0;0
10450;2024-04-18 20:45:00;0;0;0;0
10451;2024-04-18 21:00:00;0;0;0;0
10452;2024-04-18 21:15:00;0;0;0;0
10453;2024-04-18 21:30:00;0;0;0;0
10454;2024-04-18 21:45:00;0;0;0;0
10455;2024-04-18 22:00:00;0;0;0;0
10456;2024-04-18 22:15:00;0;0;0;0
10457;2024-04-18 22:30:00;0;0;0;0
10458;2024-04-18 22:45:00;0;0;0;0
10459;2024-04-18 23:00:00;0;0;0;0
10460;2024-04-18 23:15:00;0;0;0;0
10461;2024-04-18 23:30:00;0;0;0;0
10462;2024-04-18 23:45:00;0;0;0;0
10463;2024-04-19 00:00:00;0;0;0;0
10464;2024-04-19 00:15:00;0;0;0;0
10465;2024-04-19 00:30:00;0;0;0;0
10466;2024-04-19 00:45:00;0;0;0;0
10467;2024-04-19 01:00:00;0;0;0;0
10468;2024-04-19 01:15:00;0;0;0;0
10469;2024-04-19 01:30:00;0;0;0;0
10470;2024-04-19 01:45:00;0;0;0;0
10471;2024-04-19 02:00:00;0;0;0;0
10472;2024-04-19 02:15:00;0;0;0;0
10473;2024-04-19 02:30:00;0;0;0;0
10474;2024-04-19 02:45:00;0;0;0;0
10475;2024-04-19 03:00:00;0;0;0;0
10476;2024-04-19 03:15:00;0;0;0;0
10477;2024-04-19 03:30:00;0;0;0;0
10478;2024-04-19 03:45:00;0;0;0;0
10479;2024-04-19 04:00:00;0;0;0;0
10480;2024-04-19 04:15:00;0;0;0;0
10481;2024-04-19 04:30:00;0;0;0;0
10482;2024-04-19 04:45:00;0;0;0;0
10483;2024-04-19 05:00:00;0;0;0;0
10484;2024-04-19 05:15:00;0;0;0;0
10485;2024-04-19 05:30:00;0;0;0;0
10486;2024-04-19 05:45:00;0;0;0;0
10487;2024-04-19 06:00:00;-0.488879611;3.23188731;0.403985914;-0.061109951
10488;2024-04-19 06:15:00;-1.078405543;10.09413926;1.665753321;-0.195910644
10489;2024-04-19 06:30:00;-1.045821546;10.09263987;2.523347392;-0.265528386
10490;2024-04-19 06:45:00;-1.048025318;10.13162183;2.528032713;-0.261730858
10491;2024-04-19 07:00:00;-1.034865551;10.13585914;2.533435121;-0.260361359
10492;2024-04-19 07:15:00;-1.035184216;10.10172661;2.529698219;-0.258756221
10493;2024-04-19 07:30:00;-0.977586036;9.958755283;2.507560236;-0.251596282
10494;2024-04-19 07:45:00;-0.975289375;10.05913681;2.502236512;-0.244109426
10495;2024-04-19 08:00:00;-0.986957162;10.04024121;2.512422253;-0.245280817
10496;2024-04-19 08:15:00;-0.840434655;5.388796553;1.928629721;-0.228423977
10497;2024-04-19 08:30:00;-0.430557826;1.476317682;0.858139279;-0.15887406
10498;2024-04-19 08:45:00;0;0;0.18453971;-0.053819728
10499;2024-04-19 09:00:00;0;0;0;0
10500;2024-04-19 09:15:00;0;0;0;0
10501;2024-04-19 09:30:00;0;0;0;0
10502;2024-04-19 09:45:00;0;0;0;0
10503;2024-04-19 10:00:00;0;0;0;0
10504;2024-04-19 10:15:00;0;0;0;0
10505;2024-04-19 10:30:00;0;0;0;0
10506;2024-04-19 10:45:00;0;0;0;0
10507;2024-04-19 11:00:00;0;0;0;0
10508;2024-04-19 11:15:00;0;0;0;0
10509;2024-04-19 11:30:00;0;0;0;0
10510;2024-04-19 11:45:00;0;0;0;0
10511;2024-04-19 12:00:00;0;0;0;0
10512;2024-04-19 12:15:00;0;0;0;0
10513;2024-04-19 12:30:00;0;0;0;0
10514;2024-04-19 12:45:00;0;0;0;0
10515;2024-04-19 13:00:00;0;0;0;0
10516;2024-04-19 13:15:00;0;0;0;0
10517;2024-04-19 13:30:00;0;0;0;0
10518;2024-04-19 13:45:00;0;0;0;0
10519;2024-04-19 14:00:00;0;0;0;0
10520;2024-04-19 14:15:00;-3.08E-05;8.59579E-05;1.07447E-05;-3.86E-06
10521;2024-04-19 14:30:00;0;0;1.07447E-05;-3.86E-06
10522;2024-04-19 14:45:00;0;0;0;0
10523;2024-04-19 15:00:00;0;0;0;0
